11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048016;159423;2184
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048022;17458;13859
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048024;165584;3857
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048027;138628;7441
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048029;2466;2466
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048035;148860;24077
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048036;45976;4200
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048039;2276;2276
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048040;122340;6262
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048041;16318;16318
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048045;75422;10366
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048048;134570;18348
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048053;48872;24517
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048066;64430;29045
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048071;223629;20047
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048074;49021;7848
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048075;117781;13954
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048079;59280;21317
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048081;254;254
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048082;152269;3864
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048083;12558;774
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048086;130209;8633
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048087;9623;1009
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048097;20726;7511
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048099;23243;2142
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048100;2513;2513
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048102;157914;11352
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048107;275212;13487
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048109;64232;15490
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048111;8909;8909
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048130;166597;2618
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048138;46582;25160
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048140;113729;13696
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048145;9201;9201
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048149;62770;13890
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048151;257724;4316
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048152;136136;6041
11;OF 1721 C/AR EURO 5;6;EIXO TRASEIRO;0048176;5559;5559
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048001;5377;5377
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048007;5703;5703
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048008;7160;6822
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048010;10726;10726
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048011;2826;2826
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048012;11822;7752
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048013;3565;3565
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048015;4317;4317
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048016;157;157
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048022;158;158
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048024;2113;2113
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048027;15910;15910
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048029;5526;5526
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048035;19198;18945
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048036;3651;3651
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048039;13838;13838
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048040;21087;10087
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048041;5069;5069
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048043;24604;2902
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048045;11798;11798
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048048;15719;15719
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048053;3036;3036
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048063;338;338
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048066;23180;22843
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048071;5520;5520
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048074;2420;2119
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048075;4747;4747
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048079;6712;6712
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048081;18056;0
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048082;9399;3864
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048083;774;475
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048086;20406;1542
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048087;318;318
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048088;1195;1195
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048089;3952;3952
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048097;107;107
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048099;839;839
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048100;25518;25518
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048102;21046;11352
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048107;13975;13975
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048109;1159;1159
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048111;16865;16865
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048115;7450;6863
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048130;6319;6319
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048138;2097;1409
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048140;11831;11831
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048145;22866;22866
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048149;18997;18997
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048151;4316;4316
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048152;8648;8648
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048153;13165;13165
11;OF 1721 C/AR EURO 5;7;SUSPENSAO;0048176;8738;8738
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048001;11323;7217
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048007;27988;22852
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048008;40389;8656
11;OF 1721 C/AR EURO 5;8;DIRECAO  HIDRAULICA;0048010;39122;22277
